,epi_week,date,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
616,147,2021-11-24,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
617,147,2021-11-25,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
618,147,2021-11-26,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
619,147,2021-11-27,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
620,148,2021-11-28,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
621,148,2021-11-29,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
622,148,2021-11-30,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
623,148,2021-12-01,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
624,148,2021-12-02,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
625,148,2021-12-03,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
626,148,2021-12-04,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
627,149,2021-12-05,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
628,149,2021-12-06,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
629,149,2021-12-07,SP,Campinas/SP,3509502,0,6862,0,162831,686.2,16283.1,0.042141852595635965
630,149,2021-12-08,SP,Campinas/SP,3509502,0,6862,6,162837,686.2,16283.7,0.04214029980901147
631,149,2021-12-09,SP,Campinas/SP,3509502,0,6862,4,162842,686.2,16284.199999999999,0.04213900590756684
632,149,2021-12-10,SP,Campinas/SP,3509502,1,6863,27,162870,686.3000000000001,16286.999999999998,0.042137901393749615
633,149,2021-12-11,SP,Campinas/SP,3509502,0,6863,0,162870,686.3000000000001,16286.999999999998,0.042137901393749615
634,150,2021-12-12,SP,Campinas/SP,3509502,0,6863,0,162870,686.3000000000001,16286.999999999998,0.042137901393749615
635,150,2021-12-13,SP,Campinas/SP,3509502,0,6863,0,162870,686.3000000000001,16286.999999999998,0.042137901393749615
636,150,2021-12-14,SP,Campinas/SP,3509502,0,6863,0,162870,686.3000000000001,16286.999999999998,0.042137901393749615
637,150,2021-12-15,SP,Campinas/SP,3509502,0,6863,0,162870,686.3000000000001,16286.999999999998,0.042137901393749615
638,150,2021-12-16,SP,Campinas/SP,3509502,0,6863,0,162870,686.3000000000001,16286.999999999998,0.042137901393749615
639,150,2021-12-17,SP,Campinas/SP,3509502,16,6880,212,163083,688.0,16308.300000000001,0.04218710717855325
640,150,2021-12-18,SP,Campinas/SP,3509502,0,6880,20,163103,688.0,16310.3,0.042181934115252326
641,151,2021-12-19,SP,Campinas/SP,3509502,0,6880,0,163103,688.0,16310.3,0.042181934115252326
642,151,2021-12-20,SP,Campinas/SP,3509502,0,6880,0,163104,688.0,16310.4,0.04218167549538945
643,151,2021-12-21,SP,Campinas/SP,3509502,0,6880,0,163104,688.0,16310.4,0.04218167549538945
644,151,2021-12-22,SP,Campinas/SP,3509502,0,6880,0,163104,688.0,16310.4,0.04218167549538945
645,151,2021-12-23,SP,Campinas/SP,3509502,2,6883,0,163105,688.3000000000001,16310.5,0.04219980993838325
646,151,2021-12-24,SP,Campinas/SP,3509502,0,6883,2,163108,688.3000000000001,16310.800000000001,0.04219903376903646
647,151,2021-12-25,SP,Campinas/SP,3509502,0,6883,0,163108,688.3000000000001,16310.800000000001,0.04219903376903646
648,152,2021-12-26,SP,Campinas/SP,3509502,0,6883,0,163108,688.3000000000001,16310.800000000001,0.04219903376903646
649,152,2021-12-27,SP,Campinas/SP,3509502,0,6883,0,163108,688.3000000000001,16310.800000000001,0.04219903376903646
650,152,2021-12-28,SP,Campinas/SP,3509502,0,6883,31,163139,688.3000000000001,16313.900000000001,0.04219101502399794
651,152,2021-12-29,SP,Campinas/SP,3509502,0,6883,0,163139,688.3000000000001,16313.900000000001,0.04219101502399794
652,152,2021-12-30,SP,Campinas/SP,3509502,5,6888,321,163460,688.8,16346.0,0.04213874954117215
653,152,2021-12-31,SP,Campinas/SP,3509502,0,6888,42,163502,688.8,16350.2,0.04212792504067229
654,152,2022-01-01,SP,Campinas/SP,3509502,0,6888,0,163502,688.8,16350.2,0.04212792504067229
655,201,2022-01-02,SP,Campinas/SP,3509502,0,6888,7,163510,688.8,16350.999999999998,0.04212586386153752
656,201,2022-01-03,SP,Campinas/SP,3509502,0,6888,0,163510,688.8,16350.999999999998,0.04212586386153752
657,201,2022-01-04,SP,Campinas/SP,3509502,0,6888,0,163510,688.8,16350.999999999998,0.04212586386153752
658,201,2022-01-05,SP,Campinas/SP,3509502,0,6888,426,163936,688.8,16393.6,0.042016396642592234
659,201,2022-01-06,SP,Campinas/SP,3509502,0,6889,21,163957,688.9,16395.7,0.04201711424336869
660,201,2022-01-07,SP,Campinas/SP,3509502,0,6889,25,163983,688.9,16398.3,0.04201045230298263
661,201,2022-01-08,SP,Campinas/SP,3509502,0,6889,68,164052,688.9,16405.2,0.041992782776192915
662,202,2022-01-09,SP,Campinas/SP,3509502,0,6889,0,164052,688.9,16405.2,0.041992782776192915
663,202,2022-01-10,SP,Campinas/SP,3509502,0,6889,55,164107,688.9,16410.7,0.04197870901302199
664,202,2022-01-11,SP,Campinas/SP,3509502,0,6889,202,164309,688.9,16430.9,0.04192710076745644
665,202,2022-01-12,SP,Campinas/SP,3509502,0,6889,0,164309,688.9,16430.9,0.04192710076745644
666,202,2022-01-13,SP,Campinas/SP,3509502,0,6889,0,164309,688.9,16430.9,0.04192710076745644
667,202,2022-01-14,SP,Campinas/SP,3509502,3,6892,1496,165806,689.1999999999999,16580.600000000002,0.04156665018153746
668,202,2022-01-15,SP,Campinas/SP,3509502,0,6892,0,165806,689.1999999999999,16580.600000000002,0.04156665018153746
669,203,2022-01-16,SP,Campinas/SP,3509502,0,6892,19,165826,689.1999999999999,16582.6,0.04156163689650598
670,203,2022-01-17,SP,Campinas/SP,3509502,0,6892,1,165827,689.1999999999999,16582.7,0.041561386263998024
671,203,2022-01-18,SP,Campinas/SP,3509502,6,6899,571,166399,689.9,16639.899999999998,0.04146058570063522
672,203,2022-01-19,SP,Campinas/SP,3509502,0,6899,129,166528,689.9,16652.8,0.04142846848578017
673,203,2022-01-20,SP,Campinas/SP,3509502,20,6919,1258,167787,691.9,16778.7,0.041236806188798894
674,203,2022-01-21,SP,Campinas/SP,3509502,12,6931,238,168025,693.1,16802.5,0.04124981401577146
675,203,2022-01-22,SP,Campinas/SP,3509502,0,6931,0,168025,693.1,16802.5,0.04124981401577146
676,204,2022-01-23,SP,Campinas/SP,3509502,8,6939,0,168025,693.9,16802.5,0.04129742597827704
677,204,2022-01-24,SP,Campinas/SP,3509502,1,6941,0,168025,694.1,16802.5,0.041309328968903436
678,204,2022-01-25,SP,Campinas/SP,3509502,0,6941,1224,169250,694.1,16925.0,0.041010339734121125
679,204,2022-01-26,SP,Campinas/SP,3509502,0,6941,0,169250,694.1,16925.0,0.041010339734121125
680,204,2022-01-27,SP,Campinas/SP,3509502,0,6941,153,169404,694.1,16940.4,0.040973058487402896
681,204,2022-01-28,SP,Campinas/SP,3509502,1,6942,356,169760,694.2,16976.0,0.040893025447690856
682,204,2022-01-29,SP,Campinas/SP,3509502,42,6985,0,169760,698.5,16976.0,0.04114632422243167
683,205,2022-01-30,SP,Campinas/SP,3509502,2,6987,989,170750,698.7,17075.0,0.040919472913616396
684,205,2022-01-31,SP,Campinas/SP,3509502,0,6987,0,170750,698.7,17075.0,0.040919472913616396
685,205,2022-02-01,SP,Campinas/SP,3509502,0,6987,0,170750,698.7,17075.0,0.040919472913616396
686,205,2022-02-02,SP,Campinas/SP,3509502,4,6992,46,170797,699.2,17079.7,0.040937487192397995
687,205,2022-02-03,SP,Campinas/SP,3509502,0,6992,1964,172761,699.2,17276.1,0.04047209729047644
688,205,2022-02-04,SP,Campinas/SP,3509502,0,6992,0,172761,699.2,17276.1,0.04047209729047644
689,205,2022-02-05,SP,Campinas/SP,3509502,26,7018,0,172761,701.8,17276.1,0.04062259421976025
690,206,2022-02-06,SP,Campinas/SP,3509502,4,7022,32,172794,702.1999999999999,17279.4,0.04063798511522391
691,206,2022-02-07,SP,Campinas/SP,3509502,0,7022,25,172820,702.1999999999999,17282.0,0.04063187131119084
692,206,2022-02-08,SP,Campinas/SP,3509502,28,7050,1355,174176,705.0,17417.6,0.04047629983465001
693,206,2022-02-09,SP,Campinas/SP,3509502,19,7069,93,174269,706.9,17426.9,0.040563726193413634
694,206,2022-02-10,SP,Campinas/SP,3509502,26,7096,0,174269,709.6,17426.9,0.040718659084518764
695,206,2022-02-11,SP,Campinas/SP,3509502,20,7116,208,174477,711.6,17447.7,0.04078474526728451
696,206,2022-02-12,SP,Campinas/SP,3509502,0,7116,289,174766,711.6,17476.600000000002,0.04071730199237838
697,207,2022-02-13,SP,Campinas/SP,3509502,11,7127,0,174766,712.6999999999999,17476.600000000002,0.04078024329675108
698,207,2022-02-14,SP,Campinas/SP,3509502,0,7127,33,174800,712.6999999999999,17480.0,0.040772311212814646
699,207,2022-02-15,SP,Campinas/SP,3509502,0,7127,290,175090,712.6999999999999,17509.0,0.04070478039865212
700,207,2022-02-16,SP,Campinas/SP,3509502,0,7127,716,175807,712.6999999999999,17580.7,0.04053877263135142
701,207,2022-02-17,SP,Campinas/SP,3509502,0,7127,442,176250,712.6999999999999,17625.0,0.04043687943262411
702,207,2022-02-18,SP,Campinas/SP,3509502,9,7137,495,176745,713.7,17674.5,0.04038020877535432
703,207,2022-02-19,SP,Campinas/SP,3509502,13,7150,2160,178906,715.0,17890.600000000002,0.039965121348641185
704,208,2022-02-20,SP,Campinas/SP,3509502,1,7151,65,178972,715.1,17897.2,0.039955970766376865
705,208,2022-02-21,SP,Campinas/SP,3509502,0,7151,2,178974,715.1,17897.399999999998,0.039955524266094514
706,208,2022-02-22,SP,Campinas/SP,3509502,14,7166,857,179831,716.5999999999999,17983.1,0.03984852444795391
707,208,2022-02-23,SP,Campinas/SP,3509502,23,7189,0,179831,718.9,17983.1,0.03997642230761103
708,208,2022-02-24,SP,Campinas/SP,3509502,24,7214,954,180785,721.4,18078.5,0.039903753076859255
709,208,2022-02-25,SP,Campinas/SP,3509502,8,7223,324,181110,722.3000000000001,18111.0,0.03988183976588813
710,208,2022-02-26,SP,Campinas/SP,3509502,1,7225,0,181110,722.5,18111.0,0.039892882778421956
711,209,2022-02-27,SP,Campinas/SP,3509502,0,7225,20,181130,722.5,18113.0,0.03988847788880914
712,209,2022-02-28,SP,Campinas/SP,3509502,0,7225,2,181133,722.5,18113.3,0.039887817239266175
713,209,2022-03-01,SP,Campinas/SP,3509502,2,7228,3,181136,722.8,18113.6,0.03990371875276036
714,209,2022-03-02,SP,Campinas/SP,3509502,0,7228,4,181141,722.8,18114.1,0.03990261729812687
715,209,2022-03-03,SP,Campinas/SP,3509502,0,7228,99,181240,722.8,18124.0,0.03988082101081439
716,209,2022-03-04,SP,Campinas/SP,3509502,7,7235,385,181626,723.5,18162.600000000002,0.0398346051776728
717,209,2022-03-05,SP,Campinas/SP,3509502,0,7235,39,181665,723.5,18166.5,0.03982605345003165
718,210,2022-03-06,SP,Campinas/SP,3509502,0,7235,40,181705,723.5,18170.5,0.039817286260697284
719,210,2022-03-07,SP,Campinas/SP,3509502,0,7235,7,181712,723.5,18171.2,0.03981575239940125
720,210,2022-03-08,SP,Campinas/SP,3509502,1,7236,330,182043,723.6,18204.3,0.0397488505462995
721,210,2022-03-09,SP,Campinas/SP,3509502,0,7236,0,182043,723.6,18204.3,0.0397488505462995
722,210,2022-03-10,SP,Campinas/SP,3509502,0,7236,384,182428,723.6,18242.8,0.039664963711710924
723,210,2022-03-11,SP,Campinas/SP,3509502,0,7236,2906,185334,723.6,18533.4,0.039043025025089835
724,210,2022-03-12,SP,Campinas/SP,3509502,5,7242,392,185726,724.2,18572.6,0.03899292506164996
725,211,2022-03-13,SP,Campinas/SP,3509502,0,7242,0,185726,724.2,18572.6,0.03899292506164996
726,211,2022-03-14,SP,Campinas/SP,3509502,14,7256,0,185726,725.6,18572.6,0.039068304922304904
727,211,2022-03-15,SP,Campinas/SP,3509502,2,7258,1709,187436,725.8,18743.6,0.03872255063061525
728,211,2022-03-16,SP,Campinas/SP,3509502,4,7263,0,187436,726.3000000000001,18743.6,0.038749226402612094
729,211,2022-03-17,SP,Campinas/SP,3509502,0,7263,1318,188754,726.3000000000001,18875.4,0.03847865475698528
730,211,2022-03-18,SP,Campinas/SP,3509502,0,7263,3018,191772,726.3000000000001,19177.2,0.03787309930542519
731,211,2022-03-19,SP,Campinas/SP,3509502,0,7263,4053,195826,726.3000000000001,19582.6,0.0370890484409629
732,212,2022-03-20,SP,Campinas/SP,3509502,0,7263,4044,199870,726.3000000000001,19987.0,0.036338620103066994
733,212,2022-03-21,SP,Campinas/SP,3509502,0,7263,484,200354,726.3000000000001,20035.4,0.03625083602024417
734,212,2022-03-22,SP,Campinas/SP,3509502,0,7264,0,200354,726.4,20035.4,0.03625582718588099
735,212,2022-03-23,SP,Campinas/SP,3509502,0,7264,224,200579,726.4,20057.9,0.036215157120137204
736,212,2022-03-24,SP,Campinas/SP,3509502,7,7272,1604,202183,727.1999999999999,20218.3,0.035967415658091924
737,212,2022-03-25,SP,Campinas/SP,3509502,5,7277,92,202276,727.6999999999999,20227.600000000002,0.03597559769819455
738,212,2022-03-26,SP,Campinas/SP,3509502,0,7278,4337,206613,727.8,20661.3,0.03522527624108841
739,213,2022-03-27,SP,Campinas/SP,3509502,0,7278,0,206613,727.8,20661.3,0.03522527624108841
740,213,2022-03-28,SP,Campinas/SP,3509502,0,7278,63,206676,727.8,20667.6,0.035214538698252335
741,213,2022-03-29,SP,Campinas/SP,3509502,0,7278,14,206691,727.8,20669.100000000002,0.03521198310521503
742,213,2022-03-30,SP,Campinas/SP,3509502,4,7283,0,206691,728.3000000000001,20669.100000000002,0.035236173805342275
743,213,2022-03-31,SP,Campinas/SP,3509502,5,7288,0,206691,728.8000000000001,20669.100000000002,0.035260364505469516
744,213,2022-04-01,SP,Campinas/SP,3509502,4,7293,0,206691,729.3,20669.100000000002,0.03528455520559676
745,213,2022-04-02,SP,Campinas/SP,3509502,3,7297,3088,209780,729.6999999999999,20978.0,0.034784059490895226
746,214,2022-04-03,SP,Campinas/SP,3509502,0,7297,5213,214994,729.6999999999999,21499.399999999998,0.033940482059964465
747,214,2022-04-04,SP,Campinas/SP,3509502,0,7297,130,215124,729.6999999999999,21512.4,0.033919971737230624
748,214,2022-04-05,SP,Campinas/SP,3509502,0,7297,213,215338,729.6999999999999,21533.8,0.033886262526818305
749,214,2022-04-06,SP,Campinas/SP,3509502,5,7302,145,215484,730.2,21548.4,0.03388650665478644
750,214,2022-04-07,SP,Campinas/SP,3509502,9,7312,138,215623,731.2,21562.3,0.03391103917485611
751,214,2022-04-08,SP,Campinas/SP,3509502,5,7317,0,215623,731.6999999999999,21562.3,0.03393422779573608
752,214,2022-04-09,SP,Campinas/SP,3509502,0,7317,0,215623,731.6999999999999,21562.3,0.03393422779573608
753,215,2022-04-10,SP,Campinas/SP,3509502,0,7317,0,215623,731.6999999999999,21562.3,0.03393422779573608
754,215,2022-04-11,SP,Campinas/SP,3509502,0,7317,0,215623,731.6999999999999,21562.3,0.03393422779573608
755,215,2022-04-12,SP,Campinas/SP,3509502,6,7324,446,216069,732.4,21606.9,0.033896579333453664
756,215,2022-04-13,SP,Campinas/SP,3509502,0,7324,0,216069,732.4,21606.9,0.033896579333453664
757,215,2022-04-14,SP,Campinas/SP,3509502,1,7325,93,216162,732.5,21616.2,0.03388662207048417
758,215,2022-04-15,SP,Campinas/SP,3509502,0,7325,0,216162,732.5,21616.2,0.03388662207048417
759,215,2022-04-16,SP,Campinas/SP,3509502,0,7325,0,216162,732.5,21616.2,0.03388662207048417
760,216,2022-04-17,SP,Campinas/SP,3509502,0,7325,0,216162,732.5,21616.2,0.03388662207048417
761,216,2022-04-18,SP,Campinas/SP,3509502,0,7325,0,216162,732.5,21616.2,0.03388662207048417
762,216,2022-04-19,SP,Campinas/SP,3509502,0,7325,0,216162,732.5,21616.2,0.03388662207048417
763,216,2022-04-20,SP,Campinas/SP,3509502,0,7326,1452,217614,732.6,21761.4,0.03366511345777386
764,216,2022-04-21,SP,Campinas/SP,3509502,0,7326,261,217875,732.6,21787.5,0.03362478485370052
765,216,2022-04-22,SP,Campinas/SP,3509502,0,7326,17,217893,732.6,21789.3,0.033622007131940905
766,216,2022-04-23,SP,Campinas/SP,3509502,0,7326,13,217906,732.6,21790.6,0.033620001284957735
767,217,2022-04-24,SP,Campinas/SP,3509502,0,7326,2,217908,732.6,21790.8,0.03361969271435652
768,217,2022-04-25,SP,Campinas/SP,3509502,0,7326,0,217908,732.6,21790.8,0.03361969271435652
769,217,2022-04-26,SP,Campinas/SP,3509502,0,7326,491,218400,732.6,21840.0,0.03354395604395605
770,217,2022-04-27,SP,Campinas/SP,3509502,0,7326,230,218630,732.6,21863.0,0.033508667611947124
771,217,2022-04-28,SP,Campinas/SP,3509502,0,7326,590,219220,732.6,21922.0,0.03341848371498951
772,217,2022-04-29,SP,Campinas/SP,3509502,1,7327,248,219469,732.7,21946.9,0.03338512500626512
773,217,2022-04-30,SP,Campinas/SP,3509502,0,7327,305,219774,732.7,21977.4,0.033338793487855706
774,218,2022-05-01,SP,Campinas/SP,3509502,0,7327,1093,220868,732.7,22086.8,0.03317366028578155
775,218,2022-05-02,SP,Campinas/SP,3509502,0,7327,0,220868,732.7,22086.8,0.03317366028578155
776,218,2022-05-03,SP,Campinas/SP,3509502,0,7327,0,220868,732.7,22086.8,0.03317366028578155
777,218,2022-05-04,SP,Campinas/SP,3509502,8,7336,2837,223705,733.5999999999999,22370.5,0.032793187456695204
778,218,2022-05-05,SP,Campinas/SP,3509502,0,7336,0,223705,733.5999999999999,22370.5,0.032793187456695204
779,218,2022-05-06,SP,Campinas/SP,3509502,0,7336,0,223705,733.5999999999999,22370.5,0.032793187456695204
780,218,2022-05-07,SP,Campinas/SP,3509502,0,7336,1547,225253,733.5999999999999,22525.3,0.03256782373597688
781,219,2022-05-08,SP,Campinas/SP,3509502,0,7336,1246,226500,733.5999999999999,22650.0,0.03238852097130243
782,219,2022-05-09,SP,Campinas/SP,3509502,0,7336,34,226534,733.5999999999999,22653.4,0.03238365984796984
783,219,2022-05-10,SP,Campinas/SP,3509502,0,7336,425,226959,733.5999999999999,22695.899999999998,0.03232301869500659
784,219,2022-05-11,SP,Campinas/SP,3509502,17,7353,0,226959,735.3000000000001,22695.899999999998,0.03239792209165532
785,219,2022-05-12,SP,Campinas/SP,3509502,0,7353,0,226959,735.3000000000001,22695.899999999998,0.03239792209165532
786,219,2022-05-13,SP,Campinas/SP,3509502,0,7353,1743,228703,735.3000000000001,22870.3,0.0321508681565174
787,219,2022-05-14,SP,Campinas/SP,3509502,0,7353,253,228956,735.3000000000001,22895.6,0.03211534093887035
788,220,2022-05-15,SP,Campinas/SP,3509502,0,7353,852,229808,735.3000000000001,22980.800000000003,0.03199627515143076
789,220,2022-05-16,SP,Campinas/SP,3509502,0,7353,2019,231827,735.3000000000001,23182.7,0.03171761701613703
790,220,2022-05-17,SP,Campinas/SP,3509502,0,7354,73,231901,735.4,23190.1,0.03171180805602391
791,220,2022-05-18,SP,Campinas/SP,3509502,0,7354,33,231935,735.4,23193.5,0.03170715933343394
792,220,2022-05-19,SP,Campinas/SP,3509502,0,7354,32,231967,735.4,23196.7,0.031702785309979435
793,220,2022-05-20,SP,Campinas/SP,3509502,0,7354,0,231967,735.4,23196.7,0.031702785309979435
794,220,2022-05-21,SP,Campinas/SP,3509502,0,7354,0,231967,735.4,23196.7,0.031702785309979435
795,221,2022-05-22,SP,Campinas/SP,3509502,0,7355,721,232688,735.5,23268.8,0.0316088496183731
796,221,2022-05-23,SP,Campinas/SP,3509502,0,7355,720,233408,735.5,23340.8,0.03151134494104744
797,221,2022-05-24,SP,Campinas/SP,3509502,9,7364,82,233491,736.4,23349.100000000002,0.031538688857386366
798,221,2022-05-25,SP,Campinas/SP,3509502,0,7364,0,233491,736.4,23349.100000000002,0.031538688857386366
799,221,2022-05-26,SP,Campinas/SP,3509502,2,7367,139,233631,736.7,23363.100000000002,0.03153263051564219
800,221,2022-05-27,SP,Campinas/SP,3509502,6,7373,43,233674,737.3000000000001,23367.399999999998,0.031552504771604886
801,221,2022-05-28,SP,Campinas/SP,3509502,2,7375,650,234324,737.5,23432.4,0.03147351530359673
802,222,2022-05-29,SP,Campinas/SP,3509502,0,7375,1063,235388,737.5,23538.8,0.031331248831716146
803,222,2022-05-30,SP,Campinas/SP,3509502,0,7375,0,235388,737.5,23538.8,0.031331248831716146
804,222,2022-05-31,SP,Campinas/SP,3509502,0,7376,441,235830,737.6,23583.0,0.03127676716278675
805,222,2022-06-01,SP,Campinas/SP,3509502,2,7378,1588,237419,737.8,23741.899999999998,0.031075861662293244
806,222,2022-06-02,SP,Campinas/SP,3509502,3,7382,1558,238977,738.1999999999999,23897.7,0.03089000196671646
807,222,2022-06-03,SP,Campinas/SP,3509502,0,7382,0,238977,738.1999999999999,23897.7,0.03089000196671646
808,222,2022-06-04,SP,Campinas/SP,3509502,0,7382,0,238977,738.1999999999999,23897.7,0.03089000196671646
809,223,2022-06-05,SP,Campinas/SP,3509502,0,7382,0,238977,738.1999999999999,23897.7,0.03089000196671646
810,223,2022-06-06,SP,Campinas/SP,3509502,0,7382,0,238977,738.1999999999999,23897.7,0.03089000196671646
811,223,2022-06-07,SP,Campinas/SP,3509502,5,7388,201,239179,738.8,23917.9,0.030888999452293054
812,223,2022-06-08,SP,Campinas/SP,3509502,0,7388,1155,240334,738.8,24033.399999999998,0.030740552730782994
813,223,2022-06-09,SP,Campinas/SP,3509502,5,7393,612,240947,739.3000000000001,24094.7,0.030683096282584966
814,223,2022-06-10,SP,Campinas/SP,3509502,0,7394,0,240947,739.4000000000001,24094.7,0.030687246572897776
815,223,2022-06-11,SP,Campinas/SP,3509502,0,7394,71,241018,739.4000000000001,24101.8,0.030678206606975414
816,224,2022-06-12,SP,Campinas/SP,3509502,0,7394,368,241387,739.4000000000001,24138.7,0.030631309888270702
817,224,2022-06-13,SP,Campinas/SP,3509502,0,7394,16,241404,739.4000000000001,24140.4,0.030629152789514672
818,224,2022-06-14,SP,Campinas/SP,3509502,0,7394,0,241404,739.4000000000001,24140.4,0.030629152789514672
819,224,2022-06-15,SP,Campinas/SP,3509502,0,7394,106,241510,739.4000000000001,24151.0,0.030615709494430873
820,224,2022-06-16,SP,Campinas/SP,3509502,0,7394,720,242230,739.4000000000001,24223.0,0.030524707922222682
821,224,2022-06-17,SP,Campinas/SP,3509502,0,7394,70,242301,739.4000000000001,24230.1,0.030515763451244526
822,224,2022-06-18,SP,Campinas/SP,3509502,0,7394,0,242301,739.4000000000001,24230.1,0.030515763451244526
823,225,2022-06-19,SP,Campinas/SP,3509502,1,7395,29,242330,739.5,24233.0,0.030516238187595426
824,225,2022-06-20,SP,Campinas/SP,3509502,0,7395,0,242330,739.5,24233.0,0.030516238187595426
825,225,2022-06-21,SP,Campinas/SP,3509502,1,7397,1102,243433,739.7,24343.3,0.030386184288900848
826,225,2022-06-22,SP,Campinas/SP,3509502,0,7397,262,243695,739.7,24369.5,0.030353515665073143
827,225,2022-06-23,SP,Campinas/SP,3509502,22,7419,192,243888,741.9,24388.8,0.0304197008462901
828,225,2022-06-24,SP,Campinas/SP,3509502,0,7419,33,243921,741.9,24392.1,0.03041558537395304
829,225,2022-06-25,SP,Campinas/SP,3509502,0,7419,0,243921,741.9,24392.1,0.03041558537395304
830,226,2022-06-26,SP,Campinas/SP,3509502,0,7419,6,243928,741.9,24392.8,0.030414712538126006
831,226,2022-06-27,SP,Campinas/SP,3509502,0,7419,0,243928,741.9,24392.8,0.030414712538126006
832,226,2022-06-28,SP,Campinas/SP,3509502,0,7419,338,244266,741.9,24426.600000000002,0.030372626562845423
833,226,2022-06-29,SP,Campinas/SP,3509502,0,7419,918,245185,741.9,24518.5,0.03025878418337174
834,226,2022-06-30,SP,Campinas/SP,3509502,3,7423,0,245185,742.3,24518.5,0.030275098395089423
835,226,2022-07-01,SP,Campinas/SP,3509502,10,7433,1000,246185,743.3000000000001,24618.5,0.03019274123118793
836,226,2022-07-02,SP,Campinas/SP,3509502,4,7438,0,246185,743.8000000000001,24618.5,0.030213051160712472
837,227,2022-07-03,SP,Campinas/SP,3509502,2,7440,0,246185,744.0,24618.5,0.03022117513252229
838,227,2022-07-04,SP,Campinas/SP,3509502,0,7440,0,246185,744.0,24618.5,0.03022117513252229
839,227,2022-07-05,SP,Campinas/SP,3509502,33,7473,747,246933,747.3,24693.300000000003,0.030263269793830715
840,227,2022-07-06,SP,Campinas/SP,3509502,11,7484,200,247133,748.4,24713.3,0.03028328875544747
841,227,2022-07-07,SP,Campinas/SP,3509502,26,7511,735,247868,751.1,24786.8,0.030302419029483434
842,227,2022-07-08,SP,Campinas/SP,3509502,3,7514,44,247913,751.4,24791.3,0.030309019696425764
843,227,2022-07-09,SP,Campinas/SP,3509502,8,7523,540,248454,752.3000000000001,24845.4,0.030279246862598308
844,228,2022-07-10,SP,Campinas/SP,3509502,0,7523,0,248454,752.3000000000001,24845.4,0.030279246862598308
845,228,2022-07-11,SP,Campinas/SP,3509502,0,7523,0,248454,752.3000000000001,24845.4,0.030279246862598308
846,228,2022-07-12,SP,Campinas/SP,3509502,15,7538,0,248454,753.8000000000001,24845.4,0.030339620211387218
847,228,2022-07-13,SP,Campinas/SP,3509502,0,7539,325,248779,753.9,24877.9,0.03030400475924415
848,228,2022-07-14,SP,Campinas/SP,3509502,0,7539,206,248986,753.9,24898.600000000002,0.030278810856835325
849,228,2022-07-15,SP,Campinas/SP,3509502,1,7541,0,248986,754.1,24898.600000000002,0.030286843436980394
850,228,2022-07-16,SP,Campinas/SP,3509502,0,7541,0,248986,754.1,24898.600000000002,0.030286843436980394
851,229,2022-07-17,SP,Campinas/SP,3509502,0,7541,13,249000,754.1,24900.0,0.030285140562248996
852,229,2022-07-18,SP,Campinas/SP,3509502,0,7541,32,249033,754.1,24903.3,0.030281127400786242
853,229,2022-07-19,SP,Campinas/SP,3509502,4,7545,489,249522,754.5,24952.2,0.030237814701709668
854,229,2022-07-20,SP,Campinas/SP,3509502,1,7546,2578,252101,754.6,25210.100000000002,0.029932447709449785
855,229,2022-07-21,SP,Campinas/SP,3509502,2,7548,1024,253125,754.8,25312.5,0.02981925925925926
856,229,2022-07-22,SP,Campinas/SP,3509502,0,7548,0,253125,754.8,25312.5,0.02981925925925926
857,229,2022-07-23,SP,Campinas/SP,3509502,5,7554,260,253385,755.4,25338.500000000004,0.029812340904157703
858,230,2022-07-24,SP,Campinas/SP,3509502,0,7554,0,253385,755.4,25338.500000000004,0.029812340904157703
859,230,2022-07-25,SP,Campinas/SP,3509502,0,7554,0,253385,755.4,25338.500000000004,0.029812340904157703
860,230,2022-07-26,SP,Campinas/SP,3509502,18,7572,178,253564,757.1999999999999,25356.4,0.029862283289425945
861,230,2022-07-27,SP,Campinas/SP,3509502,0,7572,0,253564,757.1999999999999,25356.4,0.029862283289425945
862,230,2022-07-28,SP,Campinas/SP,3509502,7,7579,0,253564,757.9,25356.4,0.02988988973198088
863,230,2022-07-29,SP,Campinas/SP,3509502,2,7582,249,253813,758.2,25381.3,0.029872386363188647
