epi_week,date,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
151,2021-12-22,SP,Campinas/SP,3509502,-1,4629,-2,117276,378.422,9587.349,0.039
151,2021-12-23,SP,Campinas/SP,3509502,1,4630,-2,117274,378.504,9587.185,0.039
151,2021-12-24,SP,Campinas/SP,3509502,0,4630,2,117276,378.504,9587.349,0.039
151,2021-12-25,SP,Campinas/SP,3509502,0,4630,0,117276,378.504,9587.349,0.039
152,2021-12-26,SP,Campinas/SP,3509502,0,4630,-2,117274,378.504,9587.185,0.039
152,2021-12-27,SP,Campinas/SP,3509502,0,4630,0,117274,378.504,9587.185,0.039
152,2021-12-28,SP,Campinas/SP,3509502,0,4630,16,117290,378.504,9588.493,0.039
152,2021-12-29,SP,Campinas/SP,3509502,0,4630,0,117290,378.504,9588.493,0.039
152,2021-12-30,SP,Campinas/SP,3509502,2,4632,106,117396,378.667,9597.159,0.039
152,2021-12-31,SP,Campinas/SP,3509502,0,4632,18,117414,378.667,9598.631,0.039
